Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2011,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,4.1,,,,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,98,BO1,CAT1,CVDCRHD4,RESP046,
2011,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,349,3.8,3.2,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.542680674, -78.457890463)"
2011,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,381,4.0,3.5,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.625381239, -72.517640791)"
2011,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,822,3.8,3.4,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.522278629, -120.47001079)"
2011,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,306,4.0,3.3,4.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.393191174, -89.816370742)"
2011,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,437,6.7,6.0,7.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.665510202, -80.712640135)"
2011,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,334,3.6,3.0,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,Topic10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.235541343, -108.109830353)"
2016,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,142,2.8,2.1,3.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.84507995700051, -147.72205903599973)"
2016,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,518,6.1,5.4,6.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.84057112200048, -86.63186076199969)"
2016,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,543,7.1,6.1,8.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.74865012400045, -92.27449074299966)"
2016,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,774,4.4,3.8,5.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.865970280000454, -111.76381127699972)"
2016,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,465,3.3,2.9,3.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.63864012300047, -120.99999953799971)"
2016,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,688,3.1,2.8,3.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757000464, -106.13361092099967)"
2016,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,612,3.6,3.2,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102000046, -72.64984095199964)"
2016,DC,District of Columbia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,140,2.3,1.8,2.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,11,BO1,CAT1,CVDCRHD4,RESP046,"(38.89037138500049, -77.03196112699965)"
2016,DE,Delaware,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,242,4.0,3.4,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,10,BO1,CAT1,CVDCRHD4,RESP046,"(39.008830667000495, -75.57774116799965)"
2016,FL,Florida,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,2600,4.7,4.3,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,12,BO1,CAT1,CVDCRHD4,RESP046,"(28.932040377000476, -81.92896053899966)"
2016,GA,Georgia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,360,4.6,4.0,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,13,BO1,CAT1,CVDCRHD4,RESP046,"(32.83968109300048, -83.62758034599966)"
2016,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,69,3.9,2.5,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2016,HI,Hawaii,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,353,3.6,3.0,4.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,15,BO1,CAT1,CVDCRHD4,RESP046,"(21.304850435000446, -157.85774940299973)"
2016,IA,Iowa,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,420,3.9,3.4,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,19,BO1,CAT1,CVDCRHD4,RESP046,"(42.46940091300047, -93.81649055599968)"
2016,ID,Idaho,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,293,3.9,3.3,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,16,BO1,CAT1,CVDCRHD4,RESP046,"(43.682630005000476, -114.3637300419997)"
2016,IL,Illinois,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,275,3.9,3.3,4.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,17,BO1,CAT1,CVDCRHD4,RESP046,"(40.48501028300046, -88.99771017799969)"
2016,IN,Indiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,841,4.9,4.4,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,18,BO1,CAT1,CVDCRHD4,RESP046,"(39.766910452000445, -86.14996019399968)"
2016,KS,Kansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,683,3.9,3.5,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,20,BO1,CAT1,CVDCRHD4,RESP046,"(38.34774030000045, -98.20078122699965)"
2016,KY,Kentucky,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,843,6.8,6.0,7.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,21,BO1,CAT1,CVDCRHD4,RESP046,"(37.645970271000465, -84.77497104799966)"
2016,LA,Louisiana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,441,5.8,5.1,6.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,22,BO1,CAT1,CVDCRHD4,RESP046,"(31.31266064400046, -92.44568007099969)"
2016,MA,Massachusetts,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,431,4.0,3.5,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,25,BO1,CAT1,CVDCRHD4,RESP046,"(42.27687047000046, -72.08269067499964)"
2016,MD,Maryland,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1072,3.8,3.4,4.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,24,BO1,CAT1,CVDCRHD4,RESP046,"(39.29058096400047, -76.60926011099963)"
2016,ME,Maine,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,655,5.2,4.6,5.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,23,BO1,CAT1,CVDCRHD4,RESP046,"(45.254228894000505, -68.98503133599962)"
2016,MI,Michigan,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,813,5.2,4.7,5.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,26,BO1,CAT1,CVDCRHD4,RESP046,"(44.6613195430005, -84.71439026999968)"
2016,MN,Minnesota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,778,3.5,3.2,3.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,27,BO1,CAT1,CVDCRHD4,RESP046,"(46.35564873600049, -94.79420050299967)"
2016,MO,Missouri,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,505,4.7,4.1,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,29,BO1,CAT1,CVDCRHD4,RESP046,"(38.635790776000476, -92.56630005299968)"
2016,MS,Mississippi,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,387,5.9,5.1,6.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,28,BO1,CAT1,CVDCRHD4,RESP046,"(32.745510099000455, -89.53803082499968)"
2016,MT,Montana,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,315,3.7,3.1,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,30,BO1,CAT1,CVDCRHD4,RESP046,"(47.06652897200047, -109.42442064499971)"
2016,NC,North Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,392,4.8,4.2,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,37,BO1,CAT1,CVDCRHD4,RESP046,"(35.466220975000454, -79.15925046299964)"
2016,ND,North Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,330,4.1,3.6,4.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,38,BO1,CAT1,CVDCRHD4,RESP046,"(47.47531977900047, -100.11842104899966)"
2016,NE,Nebraska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,822,3.8,3.4,4.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,31,BO1,CAT1,CVDCRHD4,RESP046,"(41.6410409880005, -99.36572062299967)"
2016,NH,New Hampshire,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,384,4.2,3.6,4.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,33,BO1,CAT1,CVDCRHD4,RESP046,"(43.65595011300047, -71.50036091999965)"
2016,NJ,New Jersey,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,443,3.9,3.3,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,34,BO1,CAT1,CVDCRHD4,RESP046,"(40.13057004800049, -74.27369128799967)"
2016,NM,New Mexico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,314,4.0,3.4,4.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,35,BO1,CAT1,CVDCRHD4,RESP046,"(34.52088095200048, -106.24058098499967)"
2016,NV,Nevada,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,233,4.4,3.6,5.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,32,BO1,CAT1,CVDCRHD4,RESP046,"(39.493240390000494, -117.07184056399967)"
2016,NY,New York,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,2127,4.2,3.8,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,36,BO1,CAT1,CVDCRHD4,RESP046,"(42.82700103200045, -75.54397042699964)"
2016,OH,Ohio,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,912,4.9,4.4,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,39,BO1,CAT1,CVDCRHD4,RESP046,"(40.06021014100048, -82.40426005599966)"
2016,OK,Oklahoma,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,516,4.9,4.3,5.4,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,40,BO1,CAT1,CVDCRHD4,RESP046,"(35.47203135600046, -97.52107021399968)"
2016,OR,Oregon,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,283,4.5,3.9,5.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,41,BO1,CAT1,CVDCRHD4,RESP046,"(44.56744942400047, -120.15503132599969)"
2016,PA,Pennsylvania,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,357,4.6,4.0,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,42,BO1,CAT1,CVDCRHD4,RESP046,"(40.79373015200048, -77.86070029399963)"
2016,PR,Puerto Rico,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,509,7.8,6.9,8.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,72,BO1,CAT1,CVDCRHD4,RESP046,"(18.220833, -66.590149)"
2016,RI,Rhode Island,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,314,4.0,3.4,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,44,BO1,CAT1,CVDCRHD4,RESP046,"(41.70828019300046, -71.52247031399963)"
2016,SC,South Carolina,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,769,4.6,4.1,5.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,45,BO1,CAT1,CVDCRHD4,RESP046,"(33.998821303000454, -81.04537120699968)"
2016,SD,South Dakota,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,366,4.8,3.9,5.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,46,BO1,CAT1,CVDCRHD4,RESP046,"(44.353130053000484, -100.3735306369997)"
2016,TN,Tennessee,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,452,5.4,4.7,6.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,47,BO1,CAT1,CVDCRHD4,RESP046,"(35.68094058000048, -85.77449091399967)"
2016,TX,Texas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,768,3.7,3.1,4.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,48,BO1,CAT1,CVDCRHD4,RESP046,"(31.827240407000488, -99.42677020599967)"
2016,US,"All States, DC and Territories (median) **",Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,54,4.1,,,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,99,BO1,CAT1,CVDCRHD4,RESP046,
2016,UT,Utah,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,424,2.4,2.1,2.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,49,BO1,CAT1,CVDCRHD4,RESP046,"(39.360700171000474, -111.58713063499971)"
2016,UW,All States and DC (median) **,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,51,4.1,,,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,98,BO1,CAT1,CVDCRHD4,RESP046,
2016,VA,Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,485,3.6,3.2,4.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,51,BO1,CAT1,CVDCRHD4,RESP046,"(37.54268067400045, -78.45789046299967)"
2016,VI,Virgin Islands,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,30,,,,1,%,Crude Prevalence,*,Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.,BRFSS,CLASS03,TOPIC10,78,BO1,CAT1,CVDCRHD4,RESP046,"(18.335765, -64.896335)"
2016,VT,Vermont,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,321,3.6,3.1,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,50,BO1,CAT1,CVDCRHD4,RESP046,"(43.62538123900049, -72.51764079099962)"
2016,WA,Washington,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,801,3.7,3.4,4.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,53,BO1,CAT1,CVDCRHD4,RESP046,"(47.52227862900048, -120.47001078999972)"
2016,WI,Wisconsin,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,315,4.6,4.0,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,55,BO1,CAT1,CVDCRHD4,RESP046,"(44.39319117400049, -89.81637074199966)"
2016,WV,West Virginia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,653,8.0,7.3,8.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,54,BO1,CAT1,CVDCRHD4,RESP046,"(38.66551020200046, -80.71264013499967)"
2016,WY,Wyoming,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,263,4.0,3.3,4.7,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,56,BO1,CAT1,CVDCRHD4,RESP046,"(43.23554134300048, -108.10983035299967)"
2017,AK,Alaska,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,138,2.8,1.8,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,02,BO1,CAT1,CVDCRHD4,RESP046,"(64.84507995700051, -147.72205903599973)"
2017,AL,Alabama,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,505,5.5,4.9,6.1,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,01,BO1,CAT1,CVDCRHD4,RESP046,"(32.84057112200048, -86.63186076199969)"
2017,AR,Arkansas,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,481,5.9,5.0,6.8,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,05,BO1,CAT1,CVDCRHD4,RESP046,"(34.74865012400045, -92.27449074299966)"
2017,AZ,Arizona,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,849,3.7,3.4,4.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,04,BO1,CAT1,CVDCRHD4,RESP046,"(34.865970280000454, -111.76381127699972)"
2017,CA,California,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,318,2.8,2.4,3.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,06,BO1,CAT1,CVDCRHD4,RESP046,"(37.63864012300047, -120.99999953799971)"
2017,CO,Colorado,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,379,2.7,2.4,3.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,08,BO1,CAT1,CVDCRHD4,RESP046,"(38.843840757000464, -106.13361092099967)"
2017,CT,Connecticut,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,512,3.8,3.3,4.2,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,09,BO1,CAT1,CVDCRHD4,RESP046,"(41.56266102000046, -72.64984095199964)"
2017,DC,District of Columbia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,127,1.9,1.5,2.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,11,BO1,CAT1,CVDCRHD4,RESP046,"(38.89037138500049, -77.03196112699965)"
2017,DE,Delaware,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,226,4.2,3.4,4.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,10,BO1,CAT1,CVDCRHD4,RESP046,"(39.008830667000495, -75.57774116799965)"
2017,FL,Florida,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,1435,4.7,4.1,5.3,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,12,BO1,CAT1,CVDCRHD4,RESP046,"(28.932040377000476, -81.92896053899966)"
2017,GA,Georgia,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,359,4.0,3.5,4.6,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,13,BO1,CAT1,CVDCRHD4,RESP046,"(32.83968109300048, -83.62758034599966)"
2017,GU,Guam,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,68,3.8,2.6,5.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,66,BO1,CAT1,CVDCRHD4,RESP046,"(13.444304, 144.793731)"
2017,HI,Hawaii,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,237,2.5,2.1,3.0,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,15,BO1,CAT1,CVDCRHD4,RESP046,"(21.304850435000446, -157.85774940299973)"
2017,IA,Iowa,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,381,4.0,3.6,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,19,BO1,CAT1,CVDCRHD4,RESP046,"(42.46940091300047, -93.81649055599968)"
2017,ID,Idaho,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,224,3.3,2.7,3.9,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,16,BO1,CAT1,CVDCRHD4,RESP046,"(43.682630005000476, -114.3637300419997)"
2017,IL,Illinois,Chronic Health Indicators,Cardiovascular Disease,Ever told you had angina or coronary heart disease?,Yes,Overall,Overall,318,4.0,3.4,4.5,1,%,Crude Prevalence,,,BRFSS,CLASS03,TOPIC10,17,BO1,CAT1,CVDCRHD4,RESP046,"(40.48501028300046, -88.99771017799969)"
