X,Y,OBJECTID,DISTRICT,ROUTE,ROUTE_SFX,COUNTY,PM_PFX,PM,PM_SFX,LOCATION_DESCRIPTION,BACK_PEAK_HOUR,BACK_PEAK_MADT,BACK_AADT,AHEAD_PEAK_HOUR,AHEAD_PEAK_MADT,AHEAD_AADT
-13165258.5977,4043879.6143,1479,7,5,,LA,,23.655,,"LOS ANGELES, GLENDALE BOULEVARD",14200.0,230000.0,219000.0,13700.0,220000.0,210000.0
-13165251.5421,4043841.948,1480,7,5,,LA,,23.655,,"LOS ANGELES, GLENDALE BOULEVARD",14200.0,230000.0,219000.0,13700.0,220000.0,210000.0
-13165878.4159,4045005.59,1481,7,5,,LA,,24.33,,"LOS ANGELES, LOS FELIZ BOULEVARD/GRIFFITH PARK DRIVE",13700.0,220000.0,210000.0,15100.0,243000.0,232000.0
-13165893.9743,4044975.7404,1482,7,5,,LA,,24.33,,"LOS ANGELES, LOS FELIZ BOULEVARD/GRIFFITH PARK DRIVE",13700.0,220000.0,210000.0,15100.0,243000.0,232000.0
-13166596.5473,4047730.3355,1483,7,5,,LA,,25.781,,"LOS ANGELES, COLORADO BOULEVARD EXTENSION",15100.0,243000.0,232000.0,15700.0,254000.0,242000.0
-13166622.5774,4047725.5457,1484,7,5,,LA,,25.781,,"LOS ANGELES, COLORADO BOULEVARD EXTENSION",15100.0,243000.0,232000.0,15700.0,254000.0,242000.0
-13167883.8599,4049692.3255,1485,7,5,,LA,,27.08,,"LOS ANGELES, JCT. RTE. 134",15700.0,254000.0,242000.0,14400.0,233000.0,222000.0
-13167920.9444,4049691.0364,1486,7,5,,LA,,27.08,,"LOS ANGELES, JCT. RTE. 134",15700.0,254000.0,242000.0,14400.0,233000.0,222000.0
-13168690.2781,4050925.2222,1487,7,5,,LA,,27.837,,"GLENDALE, WESTERN AVENUE",14400.0,233000.0,222000.0,14100.0,226000.0,216000.0
-13168704.537,4050904.39,1488,7,5,,LA,,27.837,,"GLENDALE, WESTERN AVENUE",14400.0,233000.0,222000.0,14100.0,226000.0,216000.0
-13169550.1871,4051683.8731,1489,7,5,,LA,,28.426,,"BURBANK, ALAMEDA AVENUE",14100.0,226000.0,216000.0,13700.0,220000.0,210000.0
-13169564.7458,4051662.6899,1490,7,5,,LA,,28.426,,"BURBANK, ALAMEDA AVENUE",14100.0,226000.0,216000.0,13700.0,220000.0,210000.0
-13170311.6253,4052845.936,1491,7,5,,LA,,29.16,,"BURBANK, OLIVE AVENUE",13700.0,220000.0,210000.0,13100.0,212000.0,202000.0
-13170322.7486,4052827.9783,1492,7,5,,LA,,29.16,,"BURBANK, OLIVE AVENUE",13700.0,220000.0,210000.0,13100.0,212000.0,202000.0
-13171058.5691,4053752.3459,1493,7,5,,LA,,29.777,,"BURBANK, BURBANK BOULEVARD",13100.0,212000.0,202000.0,12400.0,200000.0,191000.0
-13171079.0246,4053741.6986,1494,7,5,,LA,,29.777,,"BURBANK, BURBANK BOULEVARD",13100.0,212000.0,202000.0,12400.0,200000.0,191000.0
-13172320.5964,4054769.0759,1495,7,5,,LA,,30.61,,"BURBANK, VICTORY BOULEVARD/LINCOLN STREET",12400.0,200000.0,191000.0,11700.0,189000.0,180000.0
-13172349.5245,4054762.7384,1496,7,5,,LA,,30.61,,"BURBANK, VICTORY BOULEVARD/LINCOLN STREET",12400.0,200000.0,191000.0,11700.0,189000.0,180000.0
-13173281.7036,4055528.2958,1497,7,5,,LA,,31.234,,"BURBANK, BUENA VISTA STREET",11700.0,189000.0,180000.0,11800.0,191000.0,182000.0
-13173281.4181,4055488.0568,1498,7,5,,LA,,31.234,,"BURBANK, BUENA VISTA STREET",11700.0,189000.0,180000.0,11800.0,191000.0,182000.0
-13174478.6674,4057328.1625,1499,7,5,,LA,,32.35,,"LOS ANGELES, HOLLYWOOD WAY",11800.0,191000.0,182000.0,12500.0,201000.0,192000.0
-13174478.4036,4057293.8105,1500,7,5,,LA,,32.35,,"LOS ANGELES, HOLLYWOOD WAY",11800.0,191000.0,182000.0,12500.0,201000.0,192000.0
-13175742.2668,4058591.0465,1501,7,5,,LA,,33.281,,"LOS ANGELES, ROSCOE BOULEVARD",12500.0,201000.0,192000.0,11800.0,190000.0,181000.0
-13175751.8119,4058568.1358,1502,7,5,,LA,,33.281,,"LOS ANGELES, ROSCOE BOULEVARD",12500.0,201000.0,192000.0,11800.0,190000.0,181000.0
-13176506.9769,4058665.9978,1503,7,5,,LA,,33.678,,"LOS ANGELES, SUNLAND BOULEVARD",11800.0,190000.0,181000.0,12000.0,193000.0,184000.0
-13176520.654,4058642.0492,1504,7,5,,LA,,33.678,,"LOS ANGELES, SUNLAND BOULEVARD",11800.0,190000.0,181000.0,12000.0,193000.0,184000.0
-13177487.5331,4059210.56,1505,7,5,,LA,,34.275,,"LOS ANGELES, PENROSE STREET",12000.0,193000.0,184000.0,11800.0,190000.0,181000.0
-13177506.7412,4059191.7373,1506,7,5,,LA,,34.275,,"LOS ANGELES, PENROSE STREET",12000.0,193000.0,184000.0,11800.0,190000.0,181000.0
-13178866.2139,4059288.9682,1507,7,5,,LA,,34.989,,"LOS ANGELES, LANKERSHIM BOULEVARD",11800.0,190000.0,181000.0,11800.0,190000.0,181000.0
-13178863.7634,4059260.9917,1508,7,5,,LA,,34.989,,"LOS ANGELES, LANKERSHIM BOULEVARD",11800.0,190000.0,181000.0,11800.0,190000.0,181000.0
-13180593.2157,4059939.3639,1509,7,5,,LA,,35.942,,"LOS ANGELES, SHELDON STREET/LAUREL CANYON BOULEVARD",11800.0,190000.0,181000.0,11800.0,191000.0,182000.0
-13180567.7822,4059908.0654,1510,7,5,,LA,,35.942,,"LOS ANGELES, SHELDON STREET/LAUREL CANYON BOULEVARD",11800.0,190000.0,181000.0,11800.0,191000.0,182000.0
-13181310.9339,4060179.5522,1511,7,5,,LA,,36.358,,"LOS ANGELES, JCT. RTE. 170",11800.0,191000.0,182000.0,17800.0,287000.0,274000.0
-13181364.5381,4060153.3399,1512,7,5,,LA,,36.358,,"LOS ANGELES, JCT. RTE. 170",11800.0,191000.0,182000.0,17800.0,287000.0,274000.0
-13182698.8532,4061696.67,1513,7,5,,LA,,37.409,,"LOS ANGELES, OSBORNE STREET",17800.0,287000.0,274000.0,18700.0,302000.0,288000.0
-13182715.3725,4061680.7941,1514,7,5,,LA,,37.409,,"LOS ANGELES, OSBORNE STREET",17800.0,287000.0,274000.0,18700.0,302000.0,288000.0
-13183403.7089,4062502.4768,1515,7,5,,LA,,37.957,,"LOS ANGELES, TERRA BELLA STREET",18700.0,302000.0,288000.0,18200.0,293000.0,280000.0
-13183418.653,4062485.3792,1516,7,5,,LA,,37.957,,"LOS ANGELES, TERRA BELLA STREET",18700.0,302000.0,288000.0,18200.0,293000.0,280000.0
-13184101.0936,4063304.5625,1517,7,5,,LA,,38.502,,"LOS ANGELES, VAN NUYS BOULEVARD",18200.0,293000.0,280000.0,17600.0,284000.0,271000.0
-13184118.1417,4063285.6067,1518,7,5,,LA,,38.502,,"LOS ANGELES, VAN NUYS BOULEVARD",18200.0,293000.0,280000.0,17600.0,284000.0,271000.0
-13185054.1134,4064671.8686,1519,7,5,,LA,,39.361,,"LOS ANGELES, JCT. RTE. 118",17600.0,284000.0,271000.0,12000.0,193000.0,184000.0
-13185079.8956,4064667.7878,1520,7,5,,LA,,39.361,,"LOS ANGELES, JCT. RTE. 118",17600.0,284000.0,271000.0,12000.0,193000.0,184000.0
-13185780.4547,4065631.162,1521,7,5,,LA,,39.98,,"LOS ANGELES, BRAND BOULEVARD",12000.0,193000.0,184000.0,11600.0,187000.0,178000.0
-13185793.919,4065618.0275,1522,7,5,,LA,,39.98,,"LOS ANGELES, BRAND BOULEVARD",12000.0,193000.0,184000.0,11600.0,187000.0,178000.0
-13186105.387,4066022.5065,1523,7,5,,LA,,40.241,,"LOS ANGELES, SAN FERNANDO MISSION BOULEVARD",11600.0,187000.0,178000.0,11400.0,183000.0,175000.0
-13186118.1048,4066010.0466,1524,7,5,,LA,,40.241,,"LOS ANGELES, SAN FERNANDO MISSION BOULEVARD",11600.0,187000.0,178000.0,11400.0,183000.0,175000.0
-13187798.2846,4068024.8913,1525,7,5,,LA,,41.597,,"LOS ANGELES, JCT. RTE. 405",11400.0,183000.0,175000.0,18500.0,299000.0,285000.0
-13187773.1646,4067966.2213,1526,7,5,,LA,,41.597,,"LOS ANGELES, JCT. RTE. 405",11400.0,183000.0,175000.0,18500.0,299000.0,285000.0
-13189072.6427,4069586.5047,1527,7,5,,LA,,42.645,,"LOS ANGELES, ROXFORD STREET",18500.0,299000.0,285000.0,17200.0,278000.0,265000.0
-13189086.8626,4069573.9658,1528,7,5,,LA,,42.645,,"LOS ANGELES, ROXFORD STREET",18500.0,299000.0,285000.0,17200.0,278000.0,265000.0
-13190313.7682,4071396.7302,1529,7,5,,LA,R,44.014,,"LOS ANGELES, JCT. RTE. 210",17200.0,278000.0,265000.0,17400.0,281000.0,268000.0
-13190361.8674,4071414.6515,1530,7,5,,LA,R,44.014,,"LOS ANGELES, JCT. RTE. 210",17200.0,278000.0,265000.0,17400.0,281000.0,268000.0
-13190315.0182,4071398.5295,1531,7,5,,LA,R,44.015,,BREAK IN RTE,,,,,,
-13190362.8949,4071416.306,1532,7,5,,LA,R,44.015,,BREAK IN RTE,,,,,,
-13191565.3994,4072545.4135,1533,7,5,S,LA,C,44.924,,"LOS ANGELES, END INDEPENDENT ALIGNMENT",,,,3200.0,52000.0,49500.0
-13191605.4371,4072612.5201,1534,7,5,S,LA,C,44.924,,"LOS ANGELES, END INDEPENDENT ALIGNMENT",,,,3200.0,52000.0,49500.0
-13192235.0701,4074002.5403,1535,7,5,S,LA,C,45.734,,RTE. 5/14 SEPARATION OVERHEAD,3200.0,52000.0,49500.0,2100.0,34000.0,32500.0
-13192239.9513,4073990.4185,1536,7,5,S,LA,C,45.734,,RTE. 5/14 SEPARATION OVERHEAD,3200.0,52000.0,49500.0,2100.0,34000.0,32500.0
-13193334.0288,4074513.1603,1537,7,5,S,LA,C,46.351,,END TRUCK FREEWAY,2100.0,34000.0,32500.0,,,
-13193303.268,4074405.1486,1538,7,5,S,LA,C,46.351,,END TRUCK FREEWAY,2100.0,34000.0,32500.0,,,
-13193334.0288,4074513.1603,1539,7,5,S,LA,C,46.351,,BREAK IN RTE,,,,,,
-13193303.268,4074405.1486,1540,7,5,S,LA,C,46.351,,BREAK IN RTE,,,,,,
-13192293.4464,4073738.7044,1541,7,5,,LA,R,45.584,,JCT. RTE. 14,17400.0,281000.0,268000.0,12600.0,202000.0,193000.0
-13192295.0012,4073696.0566,1542,7,5,,LA,R,45.584,,JCT. RTE. 14,17400.0,281000.0,268000.0,12600.0,202000.0,193000.0
-13197477.8142,4077536.2767,1543,7,5,,LA,R,49.03,,"SANTA CLARITA, CALGROVE BOULEVARD",12600.0,202000.0,193000.0,12500.0,201000.0,192000.0
-13197511.756,4077511.9842,1544,7,5,,LA,R,49.03,,"SANTA CLARITA, CALGROVE BOULEVARD",12600.0,202000.0,193000.0,12500.0,201000.0,192000.0
-13198632.1387,4079766.2642,1545,7,5,,LA,R,50.326,,"SANTA CLARITA, LYONS AVENUE",12500.0,201000.0,192000.0,11700.0,189000.0,180000.0
-13198683.3324,4079776.925,1546,7,5,,LA,R,50.326,,"SANTA CLARITA, LYONS AVENUE",12500.0,201000.0,192000.0,11700.0,189000.0,180000.0
-13199272.0041,4081849.2289,1547,7,5,,LA,R,51.442,,"SANTA CLARITA, MC BEAN PARKWAY",11700.0,189000.0,180000.0,11100.0,178000.0,170000.0
-13199309.5515,4081840.146,1548,7,5,,LA,R,51.442,,"SANTA CLARITA, MC BEAN PARKWAY",11700.0,189000.0,180000.0,11100.0,178000.0,170000.0
-13199839.5937,4083761.2982,1549,7,5,,LA,R,52.465,,"SANTA CLARITA, VALENCIA BOULEVARD",11100.0,178000.0,170000.0,9700.0,156000.0,149000.0
-13199866.9497,4083749.8144,1550,7,5,,LA,R,52.465,,"SANTA CLARITA, VALENCIA BOULEVARD",11100.0,178000.0,170000.0,9700.0,156000.0,149000.0
-13200626.8759,4085786.2217,1551,7,5,,LA,R,53.565,,"SANTA CLARITA, SOUTH JCT. RTE. 126",9700.0,156000.0,149000.0,8800.0,141000.0,135000.0
-13200650.261,4085761.1495,1552,7,5,,LA,R,53.565,,"SANTA CLARITA, SOUTH JCT. RTE. 126",9700.0,156000.0,149000.0,8800.0,141000.0,135000.0
-13201139.3325,4086828.4659,1553,7,5,,LA,R,54.161,,"SANTA CLARITA, RYE CANYON ROAD",8800.0,141000.0,135000.0,8300.0,133000.0,127000.0
-13201160.3301,4086806.1789,1554,7,5,,LA,R,54.161,,"SANTA CLARITA, RYE CANYON ROAD",8800.0,141000.0,135000.0,8300.0,133000.0,127000.0
-13203334.6275,4088636.947,1555,7,5,,LA,R,55.48,,"SANTA CLARITA, NORTH JCT. RTE. 126",8300.0,133000.0,127000.0,7200.0,116000.0,111000.0
-13203363.7518,4088620.7847,1556,7,5,,LA,R,55.48,,"SANTA CLARITA, NORTH JCT. RTE. 126",8300.0,133000.0,127000.0,7200.0,116000.0,111000.0
-13204261.232,4090202.6335,1557,7,5,,LA,R,56.602,,HASLEY CANYON ROAD,7000.0,113000.0,108000.0,5800.0,93000.0,89000.0
-13204291.8838,4090197.1752,1558,7,5,,LA,R,56.602,,HASLEY CANYON ROAD,7000.0,113000.0,108000.0,5800.0,93000.0,89000.0
-13204620.9406,4094752.9561,1559,7,5,,LA,R,59.007,,PARKER ROAD,5800.0,93000.0,89000.0,4600.0,74000.0,71000.0
-13204646.7551,4094736.5454,1560,7,5,,LA,R,59.007,,PARKER ROAD,5800.0,93000.0,89000.0,4600.0,74000.0,71000.0
-13205113.6796,4095559.7065,1561,7,5,,LA,R,59.492,,LAKE HUGHES ROAD,4600.0,74000.0,71000.0,4400.0,71000.0,68000.0
-13205140.0328,4095542.9342,1562,7,5,,LA,R,59.492,,LAKE HUGHES ROAD,4600.0,74000.0,71000.0,4400.0,71000.0,68000.0
-13212250.696,4105541.9294,1563,7,5,,LA,R,65.967,,TEMPLIN HIGHWAY,4400.0,71000.0,68000.0,4400.0,71000.0,68000.0
-13212272.6949,4105518.4285,1564,7,5,,LA,R,65.967,,TEMPLIN HIGHWAY,4400.0,71000.0,68000.0,4400.0,71000.0,68000.0
-13220657.0857,4118709.6387,1565,7,5,,LA,R,74.45,,VISTA DEL LAGO ROAD,4400.0,71000.0,68000.0,4400.0,71000.0,68000.0
-13220678.3379,4118683.1128,1566,7,5,,LA,R,74.45,,VISTA DEL LAGO ROAD,4400.0,71000.0,68000.0,4400.0,71000.0,68000.0
-13224302.2731,4124245.7852,1567,7,5,,LA,R,77.958,,SMOKEY BEAR ROAD,4400.0,71000.0,68000.0,4300.0,69000.0,66000.0
-13224327.9366,4124226.9791,1568,7,5,,LA,R,77.958,,SMOKEY BEAR ROAD,4400.0,71000.0,68000.0,4300.0,69000.0,66000.0
-13224285.3329,4131111.2061,1569,7,5,,LA,R,81.487,,SOUTH JCT. RTE. 138,4300.0,69000.0,66000.0,4250.0,68000.0,65000.0
-13224324.764,4131079.785,1570,7,5,,LA,R,81.487,,SOUTH JCT. RTE. 138,4300.0,69000.0,66000.0,4250.0,68000.0,65000.0
-13224431.6467,4131614.885,1571,7,5,,LA,R,81.757,,QUAIL LAKE ROAD,4250.0,68000.0,65000.0,4250.0,68000.0,65000.0
-13224470.7217,4131596.8329,1572,7,5,,LA,R,81.757,,QUAIL LAKE ROAD,4250.0,68000.0,65000.0,4250.0,68000.0,65000.0
-13224718.5669,4132220.2615,1573,7,5,,LA,R,82.103,,NORTH JCT. RTE. 138,4250.0,68000.0,65000.0,4400.0,71000.0,68000.0
-13224765.7683,4132217.4982,1574,7,5,,LA,R,82.103,,NORTH JCT. RTE. 138,4250.0,68000.0,65000.0,4400.0,71000.0,68000.0
-13230582.2402,4136085.6682,1575,7,5,,LA,R,85.801,,GORMAN ROAD,4400.0,71000.0,68000.0,4500.0,72000.0,69000.0
-13230573.3799,4136051.9313,1576,7,5,,LA,R,85.801,,GORMAN ROAD,4400.0,71000.0,68000.0,4500.0,72000.0,69000.0
-13233889.0603,4139088.5549,1577,7,5,,LA,R,88.566,,FRAZIER MOUNTAIN PARK ROAD,4500.0,72000.0,69000.0,4600.0,74000.0,71000.0
-13233914.5351,4139106.0757,1578,7,5,,LA,R,88.566,,FRAZIER MOUNTAIN PARK ROAD,4500.0,72000.0,69000.0,4600.0,74000.0,71000.0
-13233833.9075,4139152.4463,1579,7,5,,LA,R,88.605,,LOS ANGELES/KERN COUNTY LINE,4600.0,74000.0,71000.0,,,
-13233874.2465,4139151.6712,1580,7,5,,LA,R,88.605,,LOS ANGELES/KERN COUNTY LINE,4600.0,74000.0,71000.0,,,
-13233833.9075,4139152.4463,1581,6,5,,KER,R,0.0,,LOS ANGELES/KERN COUNTY LINE,,,,8300.0,93000.0,81000.0
-13233874.2465,4139151.6712,1582,6,5,,KER,R,0.0,,LOS ANGELES/KERN COUNTY LINE,,,,8300.0,93000.0,81000.0
-13231808.887,4141578.1163,1583,6,5,,KER,,1.612,,LEBEC ROAD,8800.0,110000.0,86000.0,8800.0,110000.0,86000.0
-13231845.5075,4141583.5907,1584,6,5,,KER,,1.612,,LEBEC ROAD,8800.0,110000.0,86000.0,8800.0,110000.0,86000.0
-13235309.8467,4147177.8863,1585,6,5,,KER,,5.02,,FORT TEJON/DIGIER ROADS,8500.0,105000.0,83000.0,8500.0,105000.0,83000.0
-13235325.2204,4147160.128,1586,6,5,,KER,,5.02,,FORT TEJON/DIGIER ROADS,8500.0,105000.0,83000.0,8500.0,105000.0,83000.0
-13240918.9902,4162045.7305,1587,6,5,,KER,,13.523,,WHEELER RIDGE ROAD,9500.0,104000.0,89000.0,10100.0,100000.0,92000.0
-13240939.0569,4162008.0628,1588,6,5,,KER,,13.523,,WHEELER RIDGE ROAD,9500.0,104000.0,89000.0,10100.0,100000.0,92000.0
-13241659.3425,4164990.2702,1589,6,5,,KER,,15.076,,BEG RTE 5 CONN RT LNS,10100.0,100000.0,92000.0,,,
-13241709.8097,4164975.4182,1590,6,5,,KER,,15.076,,BEG RTE 5 CONN RT LNS,10100.0,100000.0,92000.0,,,
-13246901.8048,4171949.427,1591,6,5,,KER,,19.612,,JCT. RTE. 166,4900.0,47000.0,41000.0,4650.0,45500.0,38000.0
-13246956.8509,4171949.3482,1592,6,5,,KER,,19.612,,JCT. RTE. 166,4900.0,47000.0,41000.0,4650.0,45500.0,38000.0
-13259335.5071,4185876.9698,1593,6,5,,KER,,29.073,,OLD RIVER ROAD,4700.0,46000.0,38500.0,4750.0,45500.0,38000.0
-13259347.3537,4185830.0781,1594,6,5,,KER,,29.073,,OLD RIVER ROAD,4700.0,46000.0,38500.0,4750.0,45500.0,38000.0
-13265125.3017,4192338.3367,1595,6,5,,KER,,33.489,,JCT. RTE. 223,4750.0,44500.0,38000.0,4900.0,46000.0,39500.0
-13265177.4125,4192337.088,1596,6,5,,KER,,33.489,,JCT. RTE. 223,4750.0,44500.0,38000.0,4900.0,46000.0,39500.0
-13271989.3778,4200238.6358,1597,6,5,,KER,,38.793,,JCT. RTE. 119,4900.0,46000.0,39500.0,4900.0,46500.0,40000.0
-13272047.7109,4200238.7195,1598,6,5,,KER,,38.793,,JCT. RTE. 119,4900.0,46000.0,39500.0,4900.0,46500.0,40000.0
-13275128.8528,4203847.9269,1599,6,5,,KER,,41.193,,JCT. RTE. 43,4900.0,46500.0,40000.0,4800.0,47000.0,40500.0
-13275127.5194,4203783.2261,1600,6,5,,KER,,41.193,,JCT. RTE. 43,4900.0,46500.0,40000.0,4800.0,47000.0,40500.0
-13284392.8582,4212224.9102,1601,6,5,,KER,,47.546,,STOCKDALE ROAD,4800.0,47000.0,40500.0,5200.0,51000.0,44000.0
-13284450.7771,4212221.6054,1602,6,5,,KER,,47.546,,STOCKDALE ROAD,4800.0,47000.0,40500.0,5200.0,51000.0,44000.0
-13291223.7044,4218226.0146,1603,6,5,,KER,,52.145,,JCT. RTE. 58,5200.0,51000.0,44000.0,5100.0,50000.0,43000.0
-13291280.5541,4218221.5005,1604,6,5,,KER,,52.145,,JCT. RTE. 58,5200.0,51000.0,44000.0,5100.0,50000.0,43000.0
-13297840.9962,4224151.6448,1605,6,5,,KER,,56.642,,7TH STANDARD ROAD,5100.0,50000.0,43000.0,5000.0,49500.0,42500.0
-13297899.7615,4224150.7426,1606,6,5,,KER,,56.642,,7TH STANDARD ROAD,5100.0,50000.0,43000.0,5000.0,49500.0,42500.0
-13299884.2932,4225974.8806,1607,6,5,,KER,,58.006,,ROWLEE ROAD,5000.0,49500.0,42500.0,5400.0,53000.0,45500.0
-13299885.8926,4225922.1568,1608,6,5,,KER,,58.006,,ROWLEE ROAD,5000.0,49500.0,42500.0,5400.0,53000.0,45500.0
-13306570.9064,4232085.1165,1609,6,5,,KER,,62.605,,LERDO AVENUE,5400.0,53000.0,45500.0,5300.0,52000.0,44500.0
-13306615.7431,4232075.1689,1610,6,5,,KER,,62.605,,LERDO AVENUE,5400.0,53000.0,45500.0,5300.0,52000.0,44500.0
-13319717.0137,4247947.7414,1611,6,5,,KER,,73.017,,JCT. RTE. 46,5300.0,52000.0,44500.0,4850.0,46000.0,39500.0
-13319760.4496,4247942.6266,1612,6,5,,KER,,73.017,,JCT. RTE. 46,5300.0,52000.0,44500.0,4850.0,46000.0,39500.0
-13329297.7429,4263795.4028,1613,6,5,,KER,,82.347,,TWISSELMAN ROAD,4850.0,45000.0,39500.0,4850.0,45000.0,39500.0
-13329343.4722,4263795.907,1614,6,5,,KER,,82.347,,TWISSELMAN ROAD,4850.0,45000.0,39500.0,4850.0,45000.0,39500.0
-13334131.2438,4271776.7796,1615,6,5,,KER,,87.025,,KERN/KINGS COUNTY LINE,4850.0,45000.0,39500.0,,,
-13334177.807,4271774.4449,1616,6,5,,KER,,87.025,,KERN/KINGS COUNTY LINE,4850.0,45000.0,39500.0,,,
-13334131.2438,4271776.7796,1617,6,5,,KIN,,0.0,,KERN/KINGS COUNTY LINE,,,,5000.0,45000.0,40500.0
-13334177.807,4271774.4449,1618,6,5,,KIN,,0.0,,KERN/KINGS COUNTY LINE,,,,5000.0,45000.0,40500.0
-13348521.7374,4291616.9527,1619,6,5,,KIN,,12.362,,UTICA AVENUE,5000.0,45500.0,40500.0,5000.0,47000.0,40500.0
-13348571.3988,4291614.8364,1620,6,5,,KIN,,12.362,,UTICA AVENUE,5000.0,45500.0,40500.0,5000.0,47000.0,40500.0
-13353914.1986,4298122.1913,1621,6,5,,KIN,,16.595,,JCT. RTE. 41,5000.0,47000.0,40500.0,5200.0,48000.0,40500.0
-13353937.0116,4298087.9123,1622,6,5,,KIN,,16.595,,JCT. RTE. 41,5000.0,47000.0,40500.0,5200.0,48000.0,40500.0
-13369268.6565,4310895.4831,1623,6,5,,KIN,,26.724,,KINGS/FRESNO COUNTY LINE,5200.0,47500.0,40500.0,,,
-13369296.3092,4310865.9336,1624,6,5,,KIN,,26.724,,KINGS/FRESNO COUNTY LINE,5200.0,47500.0,40500.0,,,
-13369268.6565,4310895.4831,1625,6,5,,FRE,,0.0,,KINGS/FRESNO COUNTY LINE,,,,5100.0,47500.0,41000.0
-13369296.3092,4310865.9336,1626,6,5,,FRE,,0.0,,KINGS/FRESNO COUNTY LINE,,,,5100.0,47500.0,41000.0
-13369698.9707,4311218.1504,1627,6,5,,FRE,,0.228,,JCT. RTE. 269,5100.0,47500.0,41000.0,5200.0,48500.0,41500.0
-13369696.6734,4311165.3765,1628,6,5,,FRE,,0.228,,JCT. RTE. 269,5100.0,47500.0,41000.0,5200.0,48500.0,41500.0
-13376000.9893,4319593.0363,1629,6,5,,FRE,,5.501,,JAYNE AVENUE,5200.0,48500.0,41500.0,5200.0,48500.0,41500.0
-13376048.5225,4319590.0737,1630,6,5,,FRE,,5.501,,JAYNE AVENUE,5200.0,48500.0,41500.0,5200.0,48500.0,41500.0
-13385478.3031,4335677.9319,1631,6,5,,FRE,,14.873,,JCT. RTE. 198,5200.0,48000.0,40500.0,5400.0,50000.0,43500.0
-13385522.2882,4335675.8587,1632,6,5,,FRE,,14.873,,JCT. RTE. 198,5200.0,48000.0,40500.0,5400.0,50000.0,43500.0
-13388289.7505,4341209.4862,1633,6,5,,FRE,,17.964,,"JCT. RTE. 33 SOUTH, JCT. RTE. 145 NORTH",5400.0,50000.0,43500.0,5200.0,49500.0,43000.0
-13388320.7824,4341181.6315,1634,6,5,,FRE,,17.964,,"JCT. RTE. 33 SOUTH, JCT. RTE. 145 NORTH",5400.0,50000.0,43500.0,5200.0,49500.0,43000.0
-13402210.7977,4360769.9763,1635,6,5,,FRE,,29.955,,JCT. RTE. 33 NORTH,5200.0,49500.0,43000.0,4950.0,49000.0,43000.0
-13402222.7088,4360716.4104,1636,6,5,,FRE,,29.955,,JCT. RTE. 33 NORTH,5200.0,49500.0,43000.0,4950.0,49000.0,43000.0
-13412644.8465,4373918.9407,1637,6,5,,FRE,,38.359,,KAMM AVENUE,4950.0,49000.0,43000.0,5000.0,50000.0,43000.0
-13412691.3076,4373906.3571,1638,6,5,,FRE,,38.359,,KAMM AVENUE,4950.0,49000.0,43000.0,5000.0,50000.0,43000.0
-13423504.0789,4384133.6199,1639,6,5,,FRE,,45.798,,MANNING AVENUE,5000.0,50000.0,43000.0,5100.0,50000.0,43500.0
-13423562.6401,4384131.5533,1640,6,5,,FRE,,45.798,,MANNING AVENUE,5000.0,50000.0,43000.0,5100.0,50000.0,43500.0
-13427646.236,4388978.4735,1641,6,5,,FRE,,48.99,,PANOCHE ROAD,5100.0,50000.0,43500.0,5100.0,48500.0,42500.0
-13427685.489,4388961.6507,1642,6,5,,FRE,,48.99,,PANOCHE ROAD,5100.0,50000.0,43500.0,5100.0,48500.0,42500.0
-13431612.0138,4395422.0461,1643,6,5,,FRE,,52.746,,RUSSELL AVENUE,5100.0,48500.0,42500.0,5000.0,48500.0,42000.0
-13431628.2779,4395369.5571,1644,6,5,,FRE,,52.746,,RUSSELL AVENUE,5100.0,48500.0,42500.0,5000.0,48500.0,42000.0
-13438928.867,4408195.985,1645,6,5,,FRE,,60.077,,SHIELDS AVENUE,5000.0,48500.0,42000.0,5200.0,49500.0,43000.0
-13438974.2497,4408193.4745,1646,6,5,,FRE,,60.077,,SHIELDS AVENUE,5000.0,48500.0,42000.0,5200.0,49500.0,43000.0
-13444471.9986,4418263.1154,1647,6,5,,FRE,,65.782,,NEES AVENUE,5200.0,49500.0,43000.0,5400.0,51000.0,45000.0
-13444519.2731,4418261.8487,1648,6,5,,FRE,,65.782,,NEES AVENUE,5200.0,49500.0,43000.0,5400.0,51000.0,45000.0
-13444841.717,4418931.5138,1649,6,5,,FRE,,66.159,,FRESNO/MERCED COUNTY LINE,5400.0,51000.0,45000.0,,,
-13444871.1801,4418898.6444,1650,6,5,,FRE,,66.159,,FRESNO/MERCED COUNTY LINE,5400.0,51000.0,45000.0,,,
-13444841.717,4418931.5138,1651,10,5,,MER,,0.0,,FRESNO/MERCED COUNTY LINE,,,,5600.0,45500.0,38000.0
-13444871.1801,4418898.6444,1652,10,5,,MER,,0.0,,FRESNO/MERCED COUNTY LINE,,,,5600.0,45500.0,38000.0
-13451889.5443,4429406.8848,1653,10,5,,MER,,6.28,,JCT. RTE. 165 NORTH,3900.0,35500.0,30000.0,5800.0,49500.0,41500.0
-13451922.8856,4429381.1937,1654,10,5,,MER,,6.28,,JCT. RTE. 165 NORTH,3900.0,35500.0,30000.0,5800.0,49500.0,41500.0
-13466274.2474,4447013.9242,1655,10,5,,MER,,17.578,,JCT. RTE. 152,5800.0,49500.0,41500.0,3800.0,44000.0,36000.0
